2015,2015_CFB_T1,2015_CFB_T2,2015_CFB_T3,2015_CFB_T4,2015_CFB_T5,2015_DBS_T1,2015_DBS_T2,2015_DBS_T3,2015_DBS_T4,2015_DBS_T5,2015_HBH_T1,2015_HBH_T2,2015_HBH_T3,2015_HBH_T4,2015_HBH_T5,2015_HW_T1,2015_HW_T2,2015_HW_T3,2015_HW_T4,2015_HW_T5,2015_JLS_T1,2015_JLS_T2,2015_JLS_T3,2015_JLS_T4,2015_JLS_T5,2015_LDS_T1,2015_LDS_T2,2015_LDS_T3,2015_LDS_T4,2015_LDS_T5,2015_LK_T1,2015_LK_T2,2015_LK_T3,2015_LK_T4,2015_LK_T5,2015_OUT_T1,2015_OUT_T2,2015_OUT_T3,2015_OUT_T4,2015_OUT_T5,2015_TS_T1,2015_TS_T2,2015_TS_T3,2015_TS_T4,2015_TS_T5,2015_WLT_T1,2015_WLT_T2,2015_WLT_T3,2015_WLT_T4,2015_WLT_T5
144,,,,,,,,,,,,,,5.79386452249993,,,,,,,,,,9.4118840524965,,,,,4.49745773756682,,4.51701698495303,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,5.79992636941413,,,,,,,,,,9.39369888925204,,,,,4.34581103977109,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,5.56341483217806,,,,,,,,,,9.38763716781181,,,,,4.26084511480171,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,5.50875876581958,,,,,,,,,,9.30893414528822,,,,,4.21841182679624,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,5.52088247634325,,,,,,,,,,9.16951444909126,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,5.25396192945691,,,,,,,,,,9.13324345056367,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,5.24790006638555,,,,,,,,,,9.14536690832032,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,5.04775910948721,,,,,,,,,,9.12111999208952,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,5.04775910948721,,,,,,,,,,9.08474961236212,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,5.03563537096034,,,,,,,,,,9.16951444909126,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,5.18121956076059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,5.2418382031348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,5.43601648760855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,5.21152888419014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,5.13868712556576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,5.26618502985851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
